time_s	gforce_x	gforce_y	gforce_z	ang_vel_x	ang_vel_y	ang_vel_z
11.986	0.03	0.07	0.97	0.01	-0.01	0.01
11.99	-0.02	0.04	0.99	0.01	-0.01	0.01
11.996	-0.02	0.04	0.99	0.0	0.01	0.01
12.0	0.02	0.07	0.97	0.0	0.01	0.01
12.006	0.02	0.07	0.97	0.01	0.02	0.01
12.01	-0.02	0.07	1.04	0.01	0.02	0.01
12.016	-0.02	0.07	1.04	0.0	-0.02	0.01
12.02	-0.03	0.03	1.0	0.0	-0.02	0.01
12.026	-0.03	0.03	1.0	0.0	0.02	0.01
12.035	0.05	0.07	0.96	0.0	0.02	0.01
12.037	0.05	0.07	0.96	0.0	0.0	0.01
12.057	0.03	0.06	1.0	0.0	0.0	0.01
12.061	0.03	0.06	1.0	-0.01	-0.04	0.01
12.062	0.01	0.04	0.99	-0.01	-0.04	0.01
12.063	0.01	0.04	0.99	0.0	0.03	0.01
12.064	0.0	0.06	0.96	0.0	0.03	0.01
12.066	0.0	0.06	0.96	0.01	0.03	0.01
12.077	0.0	0.04	1.0	0.01	0.03	0.01
12.079	0.0	0.04	1.0	0.0	-0.02	0.01
12.08	0.0	0.04	1.01	0.0	-0.02	0.01
12.086	0.0	0.04	1.01	0.01	0.0	0.01
12.09	-0.01	0.04	1.0	0.01	0.0	0.01
12.096	-0.01	0.04	1.0	0.01	0.03	0.01
12.1	0.0	0.04	1.03	0.01	0.03	0.01
12.106	0.0	0.04	1.03	0.01	-0.01	0.01
12.11	0.01	0.05	1.05	0.01	-0.01	0.01
12.116	0.01	0.05	1.05	0.01	0.0	0.01
12.12	-0.01	0.04	0.97	0.01	0.0	0.01
12.126	-0.01	0.04	0.97	0.01	0.02	0.01
12.143	0.02	0.05	1.0	0.01	0.02	0.01
12.144	0.02	0.05	1.0	0.01	-0.01	0.01
12.146	-0.01	0.06	1.03	0.01	-0.01	0.01
12.147	-0.01	0.06	1.03	0.01	0.03	0.01
12.15	-0.02	0.07	1.01	0.01	0.03	0.01
12.156	-0.02	0.07	1.01	0.0	0.0	0.01
12.16	0.05	0.09	0.99	0.0	0.0	0.01
12.165	0.05	0.09	0.99	-0.01	-0.02	0.01
12.17	0.02	0.06	1.04	-0.01	-0.02	0.01
12.176	0.02	0.06	1.04	0.0	0.04	0.01
12.183	0.01	0.04	0.98	0.0	0.04	0.01
12.186	0.01	0.04	0.98	0.0	0.02	0.01
12.19	0.01	0.05	0.99	0.0	0.02	0.01
12.197	0.01	0.05	0.99	0.0	0.0	0.01
12.2	-0.02	0.07	0.98	0.0	0.0	0.01
12.206	-0.02	0.07	0.98	0.0	0.03	0.02
12.211	-0.01	0.05	1.03	0.0	0.03	0.02
12.216	-0.01	0.05	1.03	0.0	0.0	0.01
12.22	0.02	0.06	0.96	0.0	0.0	0.01
12.226	0.02	0.06	0.96	0.0	0.01	0.02
12.242	-0.01	0.06	1.03	0.0	0.01	0.02
12.244	-0.01	0.06	1.03	0.0	0.02	0.01
12.246	0.03	0.06	0.93	0.0	0.02	0.01
12.247	0.03	0.06	0.93	-0.01	0.02	0.01
12.261	0.02	0.09	1.02	-0.01	0.02	0.01
12.262	0.02	0.09	1.02	-0.01	0.0	0.01
12.264	0.01	0.04	0.94	-0.01	0.0	0.01
12.266	0.01	0.04	0.94	-0.01	0.04	0.01
12.27	0.0	0.07	0.96	-0.01	0.04	0.01
12.276	0.0	0.07	0.96	-0.01	0.04	0.01
12.28	0.0	0.05	0.94	-0.01	0.04	0.01
12.286	0.0	0.05	0.94	-0.01	0.02	0.01
12.29	-0.04	0.04	1.0	-0.01	0.02	0.01
12.296	-0.04	0.04	1.0	0.0	0.04	0.02
12.3	0.02	0.06	0.96	0.0	0.04	0.02
12.306	0.02	0.06	0.96	-0.01	-0.02	0.01
12.311	-0.02	0.05	1.01	-0.01	-0.02	0.01
12.316	-0.02	0.05	1.01	0.0	0.04	0.01
12.32	-0.03	0.03	0.95	0.0	0.04	0.01
12.326	-0.03	0.03	0.95	0.0	0.04	0.02
12.34	-0.02	0.06	0.95	0.0	0.04	0.02
12.342	-0.02	0.06	0.95	0.0	-0.02	0.01
12.343	-0.04	0.05	0.99	0.0	-0.02	0.01
12.346	-0.04	0.05	0.99	0.0	0.03	0.01
12.359	-0.03	0.07	1.0	0.0	0.03	0.01
12.362	-0.03	0.07	1.0	0.0	0.03	0.01
12.363	-0.02	0.08	0.93	0.0	0.03	0.01
12.366	-0.02	0.08	0.93	-0.01	0.0	0.01
12.37	-0.01	0.05	0.99	-0.01	0.0	0.01
12.376	-0.01	0.05	0.99	0.0	0.03	0.01
12.382	-0.03	0.07	0.98	0.0	0.03	0.01
12.386	-0.03	0.07	0.98	-0.01	0.05	0.01
12.39	-0.07	0.05	1.01	-0.01	0.05	0.01
12.396	-0.07	0.05	1.01	-0.01	0.03	0.01
12.4	-0.05	0.06	1.01	-0.01	0.03	0.01
12.406	-0.05	0.06	1.01	-0.01	0.03	0.01
12.411	-0.07	0.06	1.03	-0.01	0.03	0.01
12.416	-0.07	0.06	1.03	-0.01	0.04	0.01
12.42	-0.05	0.06	0.97	-0.01	0.04	0.01
12.426	-0.05	0.06	0.97	-0.01	0.02	0.01
12.444	-0.02	0.07	1.0	-0.01	0.02	0.01
12.446	-0.02	0.07	1.0	-0.01	0.02	0.01
12.447	-0.07	0.05	0.98	-0.01	0.02	0.01
12.448	-0.07	0.05	0.98	-0.01	0.06	0.02
12.45	-0.03	0.02	0.97	-0.01	0.06	0.02
12.456	-0.03	0.02	0.97	-0.01	0.01	0.01
12.46	-0.04	0.05	1.02	-0.01	0.01	0.01
12.466	-0.04	0.05	1.02	-0.01	0.04	0.01
12.47	-0.11	0.03	1.01	-0.01	0.04	0.01
12.476	-0.11	0.03	1.01	0.0	0.09	0.01
12.48	-0.1	0.04	0.96	0.0	0.09	0.01
12.486	-0.1	0.04	0.96	-0.01	0.0	0.01
12.49	-0.07	0.05	1.03	-0.01	0.0	0.01
12.496	-0.07	0.05	1.03	-0.01	-0.02	0.01
12.5	-0.04	0.03	1.07	-0.01	-0.02	0.01
12.506	-0.04	0.03	1.07	0.0	0.06	0.01
12.51	-0.05	0.06	1.03	0.0	0.06	0.01
12.516	-0.05	0.06	1.03	0.0	0.03	0.01
12.52	-0.07	0.05	1.03	0.0	0.03	0.01
12.526	-0.07	0.05	1.03	-0.01	0.02	0.01
12.531	-0.08	0.07	0.95	-0.01	0.02	0.01
12.548	-0.08	0.07	0.95	-0.01	0.03	0.01
12.549	-0.04	0.07	0.96	-0.01	0.03	0.01
12.55	-0.04	0.07	0.96	-0.01	0.02	0.01
12.551	-0.05	0.07	0.99	-0.01	0.02	0.01
12.556	-0.05	0.07	0.99	-0.02	-0.01	0.01
12.567	-0.06	0.05	0.97	-0.02	-0.01	0.01
12.569	-0.06	0.05	0.97	-0.01	0.03	0.01
12.57	-0.06	0.07	0.98	-0.01	0.03	0.01
12.577	-0.06	0.07	0.98	-0.01	0.03	0.01
12.581	-0.06	0.07	0.97	-0.01	0.03	0.01
12.586	-0.06	0.07	0.97	-0.02	0.0	0.01
12.59	-0.07	0.07	1.03	-0.02	0.0	0.01
12.597	-0.07	0.07	1.03	-0.01	0.03	0.01
12.6	-0.05	0.05	0.93	-0.01	0.03	0.01
12.606	-0.05	0.05	0.93	-0.02	0.01	0.01
12.612	-0.03	0.07	0.96	-0.02	0.01	0.01
12.616	-0.03	0.07	0.96	-0.02	0.01	0.01
12.62	-0.03	0.06	1.0	-0.02	0.01	0.01
12.627	-0.03	0.06	1.0	-0.02	0.0	0.01
12.631	-0.03	0.06	0.93	-0.02	0.0	0.01
12.636	-0.03	0.06	0.93	-0.02	0.03	0.01
12.64	-0.07	0.04	1.0	-0.02	0.03	0.01
12.656	-0.07	0.04	1.0	-0.03	0.03	0.01
12.658	-0.05	0.03	0.98	-0.03	0.03	0.01
12.659	-0.05	0.03	0.98	-0.03	0.03	0.01
12.663	-0.01	0.06	1.0	-0.03	0.03	0.01
12.667	-0.01	0.06	1.0	-0.02	0.0	0.01
12.677	-0.09	0.04	1.02	-0.02	0.0	0.01
12.68	-0.09	0.04	1.02	-0.02	0.02	0.01
12.681	-0.07	0.04	0.96	-0.02	0.02	0.01
12.686	-0.07	0.04	0.96	-0.01	0.07	0.01
12.69	-0.04	0.04	1.01	-0.01	0.07	0.01
12.696	-0.04	0.04	1.01	-0.02	-0.02	0.01
12.7	-0.09	0.03	1.05	-0.02	-0.02	0.01
12.706	-0.09	0.03	1.05	-0.02	0.0	0.01
12.711	-0.08	0.03	1.01	-0.02	0.0	0.01
12.716	-0.08	0.03	1.01	0.0	0.06	0.01
12.72	-0.06	0.07	1.04	0.0	0.06	0.01
12.726	-0.06	0.07	1.04	-0.01	-0.02	0.01
12.73	-0.1	0.01	1.1	-0.01	-0.02	0.01
12.736	-0.1	0.01	1.1	-0.01	0.0	0.01
12.739	-0.05	0.05	1.0	-0.01	0.0	0.01
12.757	-0.05	0.05	1.0	0.0	0.02	0.01
12.759	-0.08	0.03	1.1	0.0	0.02	0.01
12.761	-0.08	0.03	1.1	-0.01	-0.03	0.01
12.762	-0.08	0.05	1.02	-0.01	-0.03	0.01
12.777	-0.08	0.05	1.02	0.0	0.01	0.01
12.779	-0.07	0.06	1.03	0.0	0.01	0.01
12.781	-0.07	0.06	1.03	-0.01	-0.03	0.01
12.781	-0.05	0.03	0.97	-0.01	-0.03	0.01
12.786	-0.05	0.03	0.97	-0.01	0.0	0.01
12.79	-0.07	0.03	1.07	-0.01	0.0	0.01
12.796	-0.07	0.03	1.07	0.0	-0.01	0.01
12.8	-0.05	0.02	0.95	0.0	-0.01	0.01
12.806	-0.05	0.02	0.95	0.0	0.0	0.01
12.811	-0.1	0.06	1.1	0.0	0.0	0.01
12.816	-0.1	0.06	1.1	0.0	-0.02	0.01
12.82	-0.06	0.05	1.01	0.0	-0.02	0.01
12.826	-0.06	0.05	1.01	-0.01	-0.03	0.01
12.829	-0.06	0.08	1.12	-0.01	-0.03	0.01
12.836	-0.06	0.08	1.12	-0.01	-0.01	0.01
12.839	-0.08	0.04	1.04	-0.01	-0.01	0.01
12.859	-0.08	0.04	1.04	-0.02	0.01	0.01
12.864	-0.06	0.07	1.01	-0.02	0.01	0.01
12.865	-0.06	0.07	1.01	-0.02	-0.04	0.01
12.866	-0.04	0.06	0.97	-0.02	-0.04	0.01
12.867	-0.04	0.06	0.97	-0.03	-0.02	0.01
12.87	-0.05	0.06	1.02	-0.03	-0.02	0.01
12.878	-0.05	0.06	1.02	-0.02	0.0	0.01
12.88	-0.02	0.06	0.9	-0.02	0.0	0.01
12.886	-0.02	0.06	0.9	-0.03	-0.03	0.01
12.89	-0.03	0.03	0.96	-0.03	-0.03	0.01
12.896	-0.03	0.03	0.96	-0.02	-0.01	0.01
12.9	-0.09	0.03	0.93	-0.02	-0.01	0.01
12.906	-0.09	0.03	0.93	-0.01	0.04	0.01
12.911	-0.05	0.04	0.91	-0.01	0.04	0.01
12.916	-0.05	0.04	0.91	-0.03	-0.1	0.01
12.92	0.0	0.06	1.07	-0.03	-0.1	0.01
12.926	0.0	0.06	1.07	-0.02	-0.02	0.01
12.93	-0.09	0.01	0.97	-0.02	-0.02	0.01
12.936	-0.09	0.01	0.97	0.0	0.08	0.01
12.94	-0.04	0.04	0.94	0.0	0.08	0.01
12.96	-0.04	0.04	0.94	-0.02	-0.1	0.01
12.961	-0.04	0.03	0.99	-0.02	-0.1	0.01
12.962	-0.04	0.03	0.99	-0.01	-0.01	0.01
12.964	-0.08	0.01	0.96	-0.01	-0.01	0.01
12.966	-0.08	0.01	0.96	0.0	0.03	0.01
12.97	-0.02	0.04	0.94	0.0	0.03	0.01
12.98	-0.02	0.04	0.94	-0.01	-0.06	0.01
12.982	-0.05	0.02	0.92	-0.01	-0.06	0.01
12.986	-0.05	0.02	0.92	0.0	0.01	0.01
12.99	-0.03	0.03	0.97	0.0	0.01	0.01
12.996	-0.03	0.03	0.97	0.0	-0.02	0.01
13.0	-0.04	0.05	0.95	0.0	-0.02	0.01
13.006	-0.04	0.05	0.95	0.0	0.01	0.01
13.011	-0.04	0.02	0.93	0.0	0.01	0.01
13.016	-0.04	0.02	0.93	-0.01	-0.02	0.01
13.02	-0.03	0.08	1.05	-0.01	-0.02	0.01
13.03	-0.03	0.08	1.05	-0.01	-0.01	0.01
13.037	-0.07	0.02	0.96	-0.01	-0.01	0.01
13.038	-0.07	0.02	0.96	0.0	0.04	0.01
13.04	-0.03	0.06	0.98	0.0	0.04	0.01
13.059	-0.03	0.06	0.98	-0.01	-0.04	0.01
13.061	-0.04	0.05	1.01	-0.01	-0.04	0.01
13.064	-0.04	0.05	1.01	0.0	0.01	0.01
13.065	-0.04	0.02	1.0	0.0	0.01	0.01
13.066	-0.04	0.02	1.0	0.0	0.01	0.01
13.07	-0.04	0.05	1.04	0.0	0.01	0.01
13.077	-0.04	0.05	1.04	0.0	0.0	0.01
13.08	-0.06	0.01	0.98	0.0	0.0	0.01
13.086	-0.06	0.01	0.98	0.0	0.03	0.01
13.09	-0.05	0.04	1.0	0.0	0.03	0.01
13.096	-0.05	0.04	1.0	0.0	0.0	0.01
13.1	-0.05	0.02	1.0	0.0	0.0	0.01
13.106	-0.05	0.02	1.0	0.0	0.01	0.01
13.11	-0.05	0.04	1.01	0.0	0.01	0.01
13.116	-0.05	0.04	1.01	0.01	0.02	0.01
13.12	-0.04	-0.01	0.99	0.01	0.02	0.01
13.13	-0.04	-0.01	0.99	0.01	0.0	0.01
13.132	0.0	0.01	0.95	0.01	0.0	0.01
13.136	0.0	0.01	0.95	0.01	-0.02	0.01
13.14	0.03	0.03	1.12	0.01	-0.02	0.01
13.157	0.03	0.03	1.12	0.01	-0.02	0.01
13.159	0.06	0.04	1.05	0.01	-0.02	0.01
13.161	0.06	0.04	1.05	0.01	0.02	0.01
13.162	0.02	0.07	0.96	0.01	0.02	0.01
13.177	0.02	0.07	0.96	0.02	0.01	0.01
13.178	-0.04	0.08	1.09	0.02	0.01	0.01
13.179	-0.04	0.08	1.09	0.01	0.03	0.01
13.181	0.05	0.04	0.95	0.01	0.03	0.01
13.186	0.05	0.04	0.95	0.0	-0.04	0.01
13.19	0.02	0.06	1.12	0.0	-0.04	0.01
13.196	0.02	0.06	1.12	0.0	-0.03	0.01
13.2	0.04	0.01	0.95	0.0	-0.03	0.01
13.206	0.04	0.01	0.95	0.01	0.02	0.01
13.211	0.04	0.07	1.08	0.01	0.02	0.01
13.216	0.04	0.07	1.08	0.01	-0.02	0.02
13.22	-0.01	0.01	0.95	0.01	-0.02	0.02
13.23	-0.01	0.01	0.95	0.01	-0.02	0.01
13.232	0.0	0.05	1.01	0.01	-0.02	0.01
13.236	0.0	0.05	1.01	0.01	0.04	0.02
13.24	-0.01	0.03	1.02	0.01	0.04	0.02
13.257	-0.01	0.03	1.02	0.01	-0.06	0.01
13.259	-0.01	0.02	0.96	0.01	-0.06	0.01
13.26	-0.01	0.02	0.96	0.01	0.0	0.01
13.261	0.02	0.07	1.01	0.01	0.0	0.01
13.266	0.02	0.07	1.01	0.02	-0.01	0.01
13.27	0.0	0.01	0.94	0.02	-0.01	0.01
13.281	0.0	0.01	0.94	0.01	-0.04	0.01
13.282	0.05	0.08	1.07	0.01	-0.04	0.01
13.286	0.05	0.08	1.07	0.02	-0.01	0.01
13.29	0.02	0.02	0.92	0.02	-0.01	0.01
13.296	0.02	0.02	0.92	0.01	-0.04	0.01
13.3	0.03	0.08	1.01	0.01	-0.04	0.01
13.306	0.03	0.08	1.01	0.01	0.02	0.01
13.313	0.02	0.03	0.94	0.01	0.02	0.01
13.316	0.02	0.03	0.94	0.01	-0.04	0.01
13.32	0.03	0.07	0.95	0.01	-0.04	0.01
13.327	0.03	0.07	0.95	0.01	-0.01	0.01
13.33	0.02	0.07	1.02	0.01	-0.01	0.01
13.336	0.02	0.07	1.02	0.01	-0.01	0.01
13.34	0.02	0.07	0.92	0.01	-0.01	0.01
13.36	0.02	0.07	0.92	0.01	-0.01	0.01
13.361	0.02	0.11	1.08	0.01	-0.01	0.01
13.362	0.02	0.11	1.08	0.0	0.0	0.01
13.363	0.01	0.04	0.91	0.0	0.0	0.01
13.366	0.01	0.04	0.91	0.0	-0.01	0.01
13.37	0.04	0.08	1.06	0.0	-0.01	0.01
13.383	0.04	0.08	1.06	0.0	0.01	0.01
13.386	0.02	0.02	0.92	0.0	0.01	0.01
13.387	0.02	0.02	0.92	0.0	-0.03	0.01
13.39	0.03	0.07	1.0	0.0	-0.03	0.01
13.396	0.03	0.07	1.0	0.0	0.04	0.01
13.4	0.01	0.02	0.94	0.0	0.04	0.01
13.406	0.01	0.02	0.94	0.0	-0.02	0.01
13.412	0.02	0.08	0.97	0.0	-0.02	0.01
13.416	0.02	0.08	0.97	0.0	0.02	0.01
13.42	0.01	0.04	1.02	0.0	0.02	0.01
13.427	0.01	0.04	1.02	0.01	0.02	0.01
13.431	0.01	0.01	0.92	0.01	0.02	0.01
13.436	0.01	0.01	0.92	0.01	0.01	0.01
13.44	0.03	0.05	1.05	0.01	0.01	0.01
13.46	0.03	0.05	1.05	0.01	0.0	0.01
13.462	0.01	0.0	0.89	0.01	0.0	0.01
13.463	0.01	0.0	0.89	0.02	0.04	0.02
13.464	0.02	0.05	1.05	0.02	0.04	0.02
13.466	0.02	0.05	1.05	0.02	0.0	0.01
13.47	-0.01	0.0	0.94	0.02	0.0	0.01
13.481	-0.01	0.0	0.94	0.02	0.0	0.02
13.483	0.03	0.08	1.1	0.02	0.0	0.02
13.485	0.03	0.08	1.1	0.02	-0.01	0.01
13.49	-0.02	0.01	0.98	0.02	-0.01	0.01
13.496	-0.02	0.01	0.98	0.03	0.05	0.02
13.5	0.0	0.05	1.01	0.03	0.05	0.02
13.506	0.0	0.05	1.01	0.02	-0.02	0.01
13.513	0.01	0.02	1.02	0.02	-0.02	0.01
13.516	0.01	0.02	1.02	0.03	0.0	0.01
13.52	0.0	0.03	0.97	0.03	0.0	0.01
13.527	0.0	0.03	0.97	0.03	0.03	0.01
13.532	0.0	0.06	1.06	0.03	0.03	0.01
13.536	0.0	0.06	1.06	0.03	-0.01	0.01
13.54	0.02	0.01	0.91	0.03	-0.01	0.01
13.563	0.02	0.01	0.91	0.03	0.01	0.02
13.564	0.01	0.08	1.16	0.03	0.01	0.02
13.565	0.01	0.08	1.16	0.03	0.01	0.01
13.566	-0.01	0.03	0.93	0.03	0.01	0.01
13.567	-0.01	0.03	0.93	0.03	0.04	0.02
13.57	0.0	0.09	1.09	0.03	0.04	0.02
13.582	0.0	0.09	1.09	0.02	-0.04	0.01
13.584	0.01	0.02	0.99	0.02	-0.04	0.01
13.586	0.01	0.02	0.99	0.03	0.03	0.01
13.59	-0.01	0.06	1.04	0.03	0.03	0.01
13.597	-0.01	0.06	1.04	0.03	0.01	0.01
13.6	0.02	0.03	1.0	0.03	0.01	0.01
13.606	0.02	0.03	1.0	0.03	-0.02	0.01
13.61	0.02	0.06	0.99	0.03	-0.02	0.01
13.616	0.02	0.06	0.99	0.03	0.01	0.01
13.62	0.01	0.07	1.07	0.03	0.01	0.01
13.627	0.01	0.07	1.07	0.03	0.01	0.01
13.629	0.0	0.05	0.92	0.03	0.01	0.01
13.636	0.0	0.05	0.92	0.02	0.01	0.01
13.64	-0.01	0.08	1.1	0.02	0.01	0.01
13.661	-0.01	0.08	1.1	0.02	-0.02	0.01
13.662	-0.03	0.04	1.0	0.02	-0.02	0.01
13.664	-0.03	0.04	1.0	0.02	0.02	0.01
13.665	-0.01	0.1	1.08	0.02	0.02	0.01
13.667	-0.01	0.1	1.08	0.01	-0.04	0.01
13.67	-0.01	0.03	1.01	0.01	-0.04	0.01
13.682	-0.01	0.03	1.01	0.02	0.01	0.01
13.684	-0.01	0.07	1.06	0.02	0.01	0.01
13.686	-0.01	0.07	1.06	0.02	-0.01	0.01
13.69	0.0	0.04	1.01	0.02	-0.01	0.01
13.696	0.0	0.04	1.01	0.02	-0.01	0.01
13.7	0.0	0.08	1.0	0.02	-0.01	0.01
13.708	0.0	0.08	1.0	0.02	-0.01	0.01
13.71	-0.01	0.06	1.05	0.02	-0.01	0.01
13.716	-0.01	0.06	1.05	0.02	-0.01	0.01
13.72	0.02	0.07	0.93	0.02	-0.01	0.01
13.741	0.02	0.07	0.93	0.01	-0.02	0.01
13.743	-0.01	0.08	1.08	0.01	-0.02	0.01
13.744	-0.01	0.08	1.08	0.02	-0.01	0.01
13.746	0.0	0.04	0.92	0.02	-0.01	0.01
13.747	0.0	0.04	0.92	0.01	-0.01	0.01
13.75	0.01	0.09	1.09	0.01	-0.01	0.01
13.756	0.01	0.09	1.09	0.01	-0.04	0.01
13.769	0.0	0.04	0.94	0.01	-0.04	0.01
13.77	0.0	0.04	0.94	0.01	0.01	0.01
13.772	0.0	0.09	1.1	0.01	0.01	0.01
13.781	0.0	0.09	1.1	0.02	-0.03	0.01
13.783	0.0	0.04	0.93	0.02	-0.03	0.01
13.786	0.0	0.04	0.93	0.01	0.0	0.01
13.79	0.01	0.12	1.08	0.01	0.0	0.01
13.796	0.01	0.12	1.08	0.01	-0.04	0.01
13.8	0.02	0.05	0.94	0.01	-0.04	0.01
13.805	0.02	0.05	0.94	0.01	0.0	0.01
13.81	0.03	0.08	1.02	0.01	0.0	0.01
13.816	0.03	0.08	1.02	0.0	-0.02	0.01
13.82	0.03	0.06	0.9	0.0	-0.02	0.01
13.826	0.03	0.06	0.9	0.01	-0.01	0.01
13.83	0.03	0.11	1.1	0.01	-0.01	0.01
13.835	0.03	0.11	1.1	0.0	0.0	0.01
13.84	0.0	0.06	0.93	0.0	0.0	0.01
13.86	0.0	0.06	0.93	0.0	-0.02	0.01
13.862	0.0	0.09	1.07	0.0	-0.02	0.01
13.863	0.0	0.09	1.07	0.0	0.04	0.02
13.865	0.02	0.03	0.99	0.0	0.04	0.02
13.866	0.02	0.03	0.99	-0.01	-0.05	0.01
13.881	0.02	0.03	0.99	0.0	0.01	0.02
13.883	0.01	0.06	0.98	0.0	0.01	0.02
13.886	0.01	0.06	0.98	0.0	0.01	0.01
13.89	0.02	0.11	1.06	0.0	0.01	0.01
13.897	0.02	0.11	1.06	-0.01	-0.04	0.02
13.9	0.01	0.06	0.99	-0.01	-0.04	0.02
13.906	0.01	0.06	0.99	-0.01	0.0	0.01
13.912	0.03	0.07	0.92	-0.01	0.0	0.01
13.916	0.03	0.07	0.92	-0.01	0.03	0.02
13.94	0.03	0.07	0.92	-0.01	-0.04	0.02
13.942	0.0	0.04	0.93	-0.01	-0.04	0.02
13.943	0.0	0.04	0.93	0.0	-0.01	0.02
13.944	-0.02	0.09	1.09	0.0	-0.01	0.02
13.946	-0.02	0.09	1.09	0.0	0.03	0.02
13.95	0.0	0.06	1.02	0.0	0.03	0.02
13.956	0.0	0.06	1.02	-0.01	-0.04	0.01
13.962	-0.04	0.08	1.14	-0.01	-0.04	0.01
13.966	-0.04	0.08	1.14	-0.01	0.0	0.01
13.97	0.02	0.03	0.91	-0.01	0.0	0.01
13.977	0.02	0.03	0.91	0.0	0.0	0.01
13.98	0.01	0.06	1.13	0.0	0.0	0.01
13.986	0.01	0.06	1.13	-0.01	-0.04	0.01
13.99	0.01	0.02	0.96	-0.01	-0.04	0.01
13.996	0.01	0.02	0.96	0.0	-0.02	0.01
14.0	0.0	0.08	1.08	0.0	-0.02	0.01
14.006	0.0	0.08	1.08	0.01	-0.02	0.02
14.012	0.01	0.04	0.97	0.01	-0.02	0.02
14.016	0.01	0.04	0.97	0.01	-0.04	0.01
14.039	0.01	0.04	0.97	0.0	0.0	0.01
14.041	0.04	0.05	0.97	0.0	0.0	0.01
14.042	0.04	0.05	0.97	0.0	-0.02	0.01
14.043	0.03	0.09	1.0	0.0	-0.02	0.01
14.051	0.03	0.09	1.0	0.0	-0.01	0.01
14.052	0.0	0.07	1.02	0.0	-0.01	0.01
14.056	0.0	0.07	1.02	0.0	0.01	0.01
14.064	0.02	0.07	0.96	0.0	0.01	0.01
14.066	0.02	0.07	0.96	-0.01	0.01	0.01
14.07	0.01	0.07	1.05	-0.01	0.01	0.01
14.076	0.01	0.07	1.05	-0.01	0.0	0.01
14.08	0.03	0.03	0.9	-0.01	0.0	0.01
14.086	0.03	0.03	0.9	-0.01	0.01	0.01
14.09	-0.03	0.05	1.09	-0.01	0.01	0.01
14.096	-0.03	0.05	1.09	-0.01	0.0	0.01
14.1	0.0	0.04	0.96	-0.01	0.0	0.01
14.106	0.0	0.04	0.96	-0.02	-0.02	0.01
14.113	0.01	0.13	1.16	-0.02	-0.02	0.01
14.116	0.01	0.13	1.16	-0.02	-0.02	0.01
14.12	0.02	0.06	0.93	-0.02	-0.02	0.01
14.126	0.02	0.06	0.93	-0.02	0.04	0.01
14.13	0.02	0.11	1.01	-0.02	0.04	0.01
14.136	0.02	0.11	1.01	-0.03	-0.02	0.01
14.141	0.02	0.06	0.92	-0.03	-0.02	0.01
14.161	0.02	0.06	0.92	-0.03	0.01	0.01
14.163	0.01	0.09	1.03	-0.03	0.01	0.01
14.164	0.01	0.09	1.03	-0.03	0.0	0.01
14.164	0.01	0.06	0.99	-0.03	0.0	0.01
14.166	0.01	0.06	0.99	-0.03	0.02	0.01
14.17	0.02	0.06	0.93	-0.03	0.02	0.01
14.18	0.02	0.06	0.93	-0.03	-0.01	0.01
14.181	0.04	0.05	1.01	-0.03	-0.01	0.01
14.186	0.04	0.05	1.01	-0.02	-0.01	0.01
14.19	0.01	0.04	0.91	-0.02	-0.01	0.01
14.196	0.01	0.04	0.91	-0.02	0.05	0.01
14.2	-0.02	0.03	1.03	-0.02	0.05	0.01
14.206	-0.02	0.03	1.03	-0.02	-0.01	0.01
14.21	0.01	0.06	0.95	-0.02	-0.01	0.01
14.216	0.01	0.06	0.95	-0.03	-0.01	0.01
14.22	-0.01	0.08	1.13	-0.03	-0.01	0.01
14.227	-0.01	0.08	1.13	-0.02	0.01	0.01
14.23	0.03	0.04	0.91	-0.02	0.01	0.01
14.236	0.03	0.04	0.91	-0.03	0.01	0.01
14.24	0.04	0.1	1.01	-0.03	0.01	0.01
14.256	0.04	0.1	1.01	-0.03	-0.02	0.0
14.258	0.04	0.04	0.87	-0.03	-0.02	0.0
14.26	0.04	0.04	0.87	-0.03	0.04	0.01
14.261	0.04	0.13	0.99	-0.03	0.04	0.01
14.266	0.04	0.13	0.99	-0.04	-0.01	0.0
14.27	0.05	0.08	0.96	-0.04	-0.01	0.0
14.277	0.05	0.08	0.96	-0.04	0.02	0.01
14.28	0.02	0.07	0.97	-0.04	0.02	0.01
14.286	0.02	0.07	0.97	-0.04	0.05	0.01
14.292	0.03	0.01	0.98	-0.04	0.05	0.01
14.296	0.03	0.01	0.98	-0.04	0.0	0.01
14.3	0.01	0.03	1.01	-0.04	0.0	0.01
14.306	0.01	0.03	1.01	-0.03	0.03	0.01
14.31	0.01	0.0	0.99	-0.03	0.03	0.01
14.316	0.01	0.0	0.99	-0.02	0.05	0.01
14.32	-0.01	0.0	0.93	-0.02	0.05	0.01
14.328	-0.01	0.0	0.93	-0.01	0.02	0.01
14.33	0.04	0.0	0.96	-0.01	0.02	0.01
14.336	0.04	0.0	0.96	-0.01	-0.01	0.01
14.34	0.05	0.05	0.95	-0.01	-0.01	0.01
14.36	0.05	0.05	0.95	-0.01	0.06	0.01
14.362	-0.01	0.03	0.98	-0.01	0.06	0.01
14.363	-0.01	0.03	0.98	-0.01	0.06	0.01
14.364	0.03	0.04	0.92	-0.01	0.06	0.01
14.366	0.03	0.04	0.92	-0.01	-0.01	0.01
14.37	-0.01	0.04	1.02	-0.01	-0.01	0.01
14.376	-0.01	0.04	1.02	0.0	0.05	0.01
