time;gFx;gFy;gFz;wx;wy;wz
61.267;0.26;-0.16;-0.22;-0.22;2.09;0.66
61.271;0.26;-0.16;-0.22;-0.3;2.04;0.56
61.288;0.22;-0.09;-0.38;-0.3;2.04;0.56
61.29;0.22;-0.09;-0.38;-0.36;1.86;0.54
61.291;0.12;0.05;-0.51;-0.36;1.86;0.54
61.293;0.12;0.05;-0.51;-0.36;1.54;0.58
61.296;0.25;-0.04;-0.64;-0.36;1.54;0.58
61.3;0.25;-0.04;-0.64;-0.35;1.16;0.53
61.307;0.35;-0.08;-0.77;-0.35;1.16;0.53
61.31;0.35;-0.08;-0.77;-0.41;0.69;0.45
61.316;0.56;-0.1;-0.12;-0.41;0.69;0.45
61.321;0.56;-0.1;-0.12;-0.43;0.48;0.18
61.326;1.3;0.13;0.26;-0.43;0.48;0.18
61.331;1.3;0.13;0.26;-0.06;-0.63;-0.15
61.336;1.9;0.47;0.72;-0.06;-0.63;-0.15
61.354;1.9;0.47;0.72;0.45;-1.43;-0.39
61.356;2.19;0.74;0.59;0.45;-1.43;-0.39
61.358;2.19;0.74;0.59;0.53;-2.56;-0.4
61.358;1.66;0.93;0.2;0.53;-2.56;-0.4
61.361;1.66;0.93;0.2;0.44;-4.2;-0.02
61.367;0.31;0.71;0.18;0.44;-4.2;-0.02
61.37;0.31;0.71;0.18;0.41;-4.78;0.53
61.391;-1.65;-0.33;1.09;0.41;-4.78;0.53
61.393;-1.65;-0.33;1.09;0.86;-7.38;1.06
61.394;-3.42;-1.98;3.82;0.86;-7.38;1.06
61.395;-3.42;-1.98;3.82;0.3;-6.76;0.82
61.397;-1.65;-1.2;4.0;0.3;-6.76;0.82
61.401;-1.65;-1.2;4.0;-0.34;-2.7;0.76
61.409;-1.46;-0.92;4.0;-0.34;-2.7;0.76
61.411;-1.46;-0.92;4.0;-0.53;0.28;1.0
61.416;-1.79;-0.64;3.6;-0.53;0.28;1.0
61.421;-1.79;-0.64;3.6;-0.67;1.98;1.14
61.426;-0.95;-0.58;2.51;-0.67;1.98;1.14
61.431;-0.95;-0.58;2.51;-0.54;2.8;1.36
61.436;-0.45;-0.37;1.75;-0.54;2.8;1.36
61.451;-0.45;-0.37;1.75;-0.5;3.19;1.79
61.452;-0.54;-0.34;0.99;-0.5;3.19;1.79
61.454;-0.54;-0.34;0.99;-0.5;2.49;2.26
61.488;-0.1;-0.19;0.49;-0.5;2.49;2.26
61.49;-0.1;-0.19;0.49;-0.55;1.47;2.31
61.492;0.03;0.05;0.39;-0.55;1.47;2.31
61.492;0.03;0.05;0.39;-0.7;0.68;2.13
61.493;0.07;0.19;0.58;-0.7;0.68;2.13
61.494;0.07;0.19;0.58;-0.78;0.29;1.87
61.495;0.05;0.29;0.74;-0.78;0.29;1.87
61.497;0.05;0.29;0.74;-0.71;0.1;1.65
61.498;0.02;0.43;0.86;-0.71;0.1;1.65
61.5;0.02;0.43;0.86;-0.51;0.03;1.47
61.506;0.01;0.56;0.99;-0.51;0.03;1.47
61.511;0.01;0.56;0.99;-0.22;0.15;1.34
61.516;0.18;0.66;0.87;-0.22;0.15;1.34
61.52;0.18;0.66;0.87;0.06;0.39;1.18
61.534;0.21;0.61;0.7;0.06;0.39;1.18
61.536;0.21;0.61;0.7;0.25;0.68;0.92
61.537;0.19;0.54;0.51;0.25;0.68;0.92
61.542;0.19;0.54;0.51;0.33;1.0;0.61
61.568;0.2;0.42;0.38;0.33;1.0;0.61
61.572;0.2;0.42;0.38;0.35;1.33;0.32
61.573;0.25;0.31;0.29;0.35;1.33;0.32
61.574;0.25;0.31;0.29;0.41;1.66;0.06
61.575;0.28;0.18;0.1;0.41;1.66;0.06
61.576;0.28;0.18;0.1;0.48;1.94;-0.17
61.578;0.31;0.06;-0.11;0.48;1.94;-0.17
61.587;0.31;0.06;-0.11;0.5;2.05;-0.33
61.589;0.35;-0.22;-0.28;0.5;2.05;-0.33
61.591;0.35;-0.22;-0.28;0.45;1.94;-0.41
61.598;0.18;0.04;-0.32;0.45;1.94;-0.41
61.6;0.18;0.04;-0.32;0.3;1.87;-0.54
61.607;0.19;0.03;-0.47;0.3;1.87;-0.54
61.61;0.19;0.03;-0.47;0.32;1.82;-0.38
61.616;0.25;-0.01;-0.69;0.32;1.82;-0.38
61.622;0.25;-0.01;-0.69;0.43;1.71;-0.18
61.626;0.54;0.18;-0.46;0.43;1.71;-0.18
61.63;0.54;0.18;-0.46;0.56;1.13;-0.13
61.636;0.69;0.05;-0.22;0.56;1.13;-0.13
61.65;0.69;0.05;-0.22;0.72;0.33;-0.25
61.652;1.2;-0.25;-0.16;0.72;0.33;-0.25
61.653;1.2;-0.25;-0.16;0.53;-0.32;-0.14
61.689;1.94;-0.52;0.08;0.53;-0.32;-0.14
61.691;1.94;-0.52;0.08;-0.12;-1.14;0.15
61.693;1.72;-0.66;0.22;-0.12;-1.14;0.15
61.694;1.72;-0.66;0.22;-0.86;-2.18;0.03
61.695;1.41;-1.12;0.13;-0.86;-2.18;0.03
61.697;1.41;-1.12;0.13;-1.7;-3.88;-0.65
61.698;0.09;-0.65;1.38;-1.7;-3.88;-0.65
61.699;0.09;-0.65;1.38;-1.96;-5.37;-0.95
61.704;-3.62;0.44;3.64;-1.96;-5.37;-0.95
61.706;-3.62;0.44;3.64;-0.99;-6.34;-0.52
61.708;-2.11;1.7;4.0;-0.99;-6.34;-0.52
61.712;-2.11;1.7;4.0;-0.01;-6.12;-0.18
61.716;-1.37;0.93;4.0;-0.01;-6.12;-0.18
61.723;-1.37;0.93;4.0;0.4;-3.07;-0.44
61.726;-1.28;0.31;3.31;0.4;-3.07;-0.44
61.731;-1.28;0.31;3.31;0.76;-0.71;-0.44
61.736;-0.88;0.83;2.48;0.76;-0.71;-0.44
61.757;-0.88;0.83;2.48;0.78;0.43;-0.53
61.759;-0.24;0.67;1.96;0.78;0.43;-0.53
61.76;-0.24;0.67;1.96;0.76;1.35;-1.04
61.761;-0.14;0.47;1.33;0.76;1.35;-1.04
61.762;-0.14;0.47;1.33;0.59;1.93;-1.62
61.766;0.02;0.37;0.98;0.59;1.93;-1.62
61.79;0.02;0.37;0.98;0.37;2.03;-2.08
61.792;-0.04;0.28;0.76;0.37;2.03;-2.08
61.792;-0.04;0.28;0.76;0.36;1.69;-2.51
61.794;-0.08;0.21;0.79;0.36;1.69;-2.51
61.795;-0.08;0.21;0.79;0.5;1.09;-2.65
61.796;-0.12;0.02;0.69;0.5;1.09;-2.65
61.8;-0.12;0.02;0.69;0.66;0.7;-2.61
61.807;-0.13;-0.17;0.69;0.66;0.7;-2.61
61.81;-0.13;-0.17;0.69;0.79;0.43;-2.49
61.816;-0.18;-0.41;0.66;0.79;0.43;-2.49
61.834;-0.18;-0.41;0.66;0.87;0.22;-2.23
61.836;-0.22;-0.65;0.57;0.87;0.22;-2.23
61.838;-0.22;-0.65;0.57;0.81;0.18;-1.87
61.839;-0.17;-0.81;0.54;0.81;0.18;-1.87
61.871;-0.17;-0.81;0.54;0.52;0.3;-1.46
61.872;-0.13;-0.87;0.54;0.52;0.3;-1.46
61.874;-0.13;-0.87;0.54;0.16;0.42;-1.07
61.875;-0.17;-0.84;0.56;0.16;0.42;-1.07
61.876;-0.17;-0.84;0.56;-0.15;0.63;-0.7
61.878;-0.18;-0.7;0.48;-0.15;0.63;-0.7
61.879;-0.18;-0.7;0.48;-0.34;1.03;-0.3
61.88;-0.16;-0.5;0.28;-0.34;1.03;-0.3
61.881;-0.16;-0.5;0.28;-0.47;1.5;0.08
61.891;-0.04;-0.34;0.2;-0.47;1.5;0.08
61.893;-0.04;-0.34;0.2;-0.58;1.76;0.39
61.896;0.1;-0.24;0.16;-0.58;1.76;0.39
61.9;0.1;-0.24;0.16;-0.51;2.02;0.57
61.907;0.21;0.11;0.04;-0.51;2.02;0.57
61.91;0.21;0.11;0.04;-0.36;2.04;0.6
61.916;0.12;-0.13;-0.1;-0.36;2.04;0.6
61.934;0.12;-0.13;-0.1;-0.2;2.1;0.5
61.936;0.34;-0.24;-0.45;-0.2;2.1;0.5
61.937;0.34;-0.24;-0.45;-0.17;1.66;0.3
61.939;0.3;-0.14;-0.56;-0.17;1.66;0.3
61.971;0.3;-0.14;-0.56;-0.25;1.22;0.2
61.973;0.22;-0.07;-0.6;-0.25;1.22;0.2
61.974;0.22;-0.07;-0.6;-0.29;0.88;0.27
61.976;0.31;-0.04;-0.53;-0.29;0.88;0.27
61.977;0.31;-0.04;-0.53;-0.34;0.72;0.36
61.979;0.59;-0.11;0.03;-0.34;0.72;0.36
61.98;0.59;-0.11;0.03;-0.33;0.28;0.25
61.982;1.27;0.29;0.28;-0.33;0.28;0.25
61.982;1.27;0.29;0.28;0.17;-0.82;0.04
61.987;1.82;0.66;0.45;0.17;-0.82;0.04
61.99;1.82;0.66;0.45;0.64;-1.89;-0.23
61.996;2.32;0.86;0.57;0.64;-1.89;-0.23
62.001;2.32;0.86;0.57;0.79;-3.19;-0.41
62.006;1.85;0.95;0.49;0.79;-3.19;-0.41
62.01;1.85;0.95;0.49;0.62;-3.77;0.01
62.016;0.44;0.61;0.37;0.62;-3.77;0.01
62.032;0.44;0.61;0.37;0.66;-4.88;0.89
62.034;-1.71;-0.71;1.29;0.66;-4.88;0.89
62.035;-1.71;-0.71;1.29;1.1;-8.53;1.31
62.074;-3.38;-2.22;3.82;1.1;-8.53;1.31
62.077;-1.47;-1.3;4.0;1.1;-8.53;1.31
62.078;-1.47;-1.3;4.0;-0.21;-6.91;0.47
62.079;-1.46;-0.91;4.0;-0.21;-6.91;0.47
62.08;-1.46;-0.91;4.0;-0.83;0.83;0.87
62.082;-1.83;-0.7;3.54;-0.83;0.83;0.87
62.083;-1.83;-0.7;3.54;-0.7;2.45;1.24
62.084;-0.94;-0.56;2.36;-0.7;2.45;1.24
62.085;-0.94;-0.56;2.36;-0.48;3.02;1.63
62.087;-0.44;-0.32;1.64;-0.48;3.02;1.63
62.09;-0.44;-0.32;1.64;-0.39;3.17;2.04
62.097;-0.16;-0.18;1.06;-0.39;3.17;2.04
62.1;-0.16;-0.18;1.06;-0.35;2.61;2.29
62.106;0.06;0.04;0.49;-0.35;2.61;2.29
62.111;0.06;0.04;0.49;-0.39;1.55;2.23
62.116;-0.13;0.16;0.32;-0.39;1.55;2.23
62.136;-0.13;0.16;0.32;-0.46;0.46;2.08
62.138;0.07;0.32;0.57;-0.46;0.46;2.08
62.138;0.07;0.32;0.57;-0.49;-0.05;1.78
62.139;0.08;0.36;0.83;-0.49;-0.05;1.78
62.142;0.08;0.36;0.83;-0.45;-0.13;1.55
62.146;-0.03;0.46;0.87;-0.45;-0.13;1.55
62.15;-0.03;0.46;0.87;-0.3;-0.11;1.38
62.172;-0.09;0.55;0.99;-0.3;-0.11;1.38
62.174;-0.09;0.55;0.99;-0.1;0.14;1.25
62.175;0.09;0.58;0.85;-0.1;0.14;1.25
62.177;0.09;0.58;0.85;0.04;0.56;1.06
62.178;0.15;0.53;0.63;0.04;0.56;1.06
62.18;0.15;0.53;0.63;0.15;0.9;0.79
62.188;0.1;0.44;0.47;0.15;0.9;0.79
62.19;0.1;0.44;0.47;0.2;1.16;0.48
62.196;0.14;0.32;0.35;0.2;1.16;0.48
62.201;0.14;0.32;0.35;0.25;1.41;0.22
62.206;0.21;0.21;0.24;0.25;1.41;0.22
62.211;0.21;0.21;0.24;0.34;1.71;0.01
62.217;0.29;0.11;0.03;0.34;1.71;0.01
62.237;0.29;0.11;0.03;0.42;1.98;-0.15
62.238;0.36;0.05;-0.13;0.42;1.98;-0.15
62.239;0.36;0.05;-0.13;0.48;1.95;-0.24
62.24;0.38;-0.01;-0.27;0.48;1.95;-0.24
62.241;0.38;-0.01;-0.27;0.52;1.83;-0.27
62.247;0.26;-0.23;-0.48;0.52;1.83;-0.27
62.251;0.26;-0.23;-0.48;0.47;1.96;-0.32
62.275;0.23;-0.01;-0.62;0.47;1.96;-0.32
62.277;0.23;-0.01;-0.62;0.34;2.0;-0.4
62.278;0.2;0.01;-0.75;0.34;2.0;-0.4
62.279;0.2;0.01;-0.75;0.35;1.64;-0.3
62.28;0.29;0.05;-0.77;0.35;1.64;-0.3
62.282;0.29;0.05;-0.77;0.45;0.98;-0.14
62.286;0.58;0.24;-0.15;0.45;0.98;-0.14
62.291;0.58;0.24;-0.15;0.6;0.17;-0.16
62.297;0.72;0.08;-0.11;0.6;0.17;-0.16
62.3;0.72;0.08;-0.11;0.81;-0.36;-0.33
62.306;1.44;-0.22;0.2;0.81;-0.36;-0.33
62.311;1.44;-0.22;0.2;0.53;-1.08;-0.16
62.316;1.99;-0.41;0.21;0.53;-1.08;-0.16
62.331;1.99;-0.41;0.21;-0.18;-1.69;0.16
62.333;1.97;-0.77;0.23;-0.18;-1.69;0.16
62.334;1.97;-0.77;0.23;-0.96;-2.74;-0.16
62.37;1.47;-1.14;0.59;-0.96;-2.74;-0.16
62.372;1.47;-1.14;0.59;-1.91;-4.31;-1.0
62.374;-1.0;-0.79;2.5;-1.91;-4.31;-1.0
62.375;-1.0;-0.79;2.5;-2.16;-5.47;-1.38
62.377;-3.15;1.2;4.0;-2.16;-5.47;-1.38
62.379;-3.15;1.2;4.0;-0.72;-6.62;-0.88
62.38;-1.92;1.37;4.0;-0.72;-6.62;-0.88
62.381;-1.92;1.37;4.0;-0.13;-4.68;-0.72
62.382;-1.57;0.83;3.92;-0.13;-4.68;-0.72
62.383;-1.57;0.83;3.92;0.34;-2.15;-0.61
62.388;-1.2;0.3;2.83;0.34;-2.15;-0.61
62.39;-1.2;0.3;2.83;0.73;-0.44;-0.63
62.396;-0.64;0.75;2.37;0.73;-0.44;-0.63
62.401;-0.64;0.75;2.37;0.85;0.27;-0.6
62.406;-0.57;0.54;1.77;0.85;0.27;-0.6
62.41;-0.57;0.54;1.77;0.85;1.17;-0.97
62.416;0.06;0.54;1.07;0.85;1.17;-0.97
62.433;0.06;0.54;1.07;0.62;1.61;-1.34
62.435;0.09;0.33;0.92;0.62;1.61;-1.34
62.436;0.09;0.33;0.92;0.38;1.44;-1.96
62.438;-0.04;0.16;0.83;0.38;1.44;-1.96
62.441;-0.04;0.16;0.83;0.3;1.27;-2.37
62.447;-0.08;0.0;0.81;0.3;1.27;-2.37
62.469;-0.08;0.0;0.81;0.41;0.83;-2.44
62.471;-0.31;-0.22;0.83;0.41;0.83;-2.44
62.472;-0.31;-0.22;0.83;0.59;0.32;-2.32
62.473;-0.34;-0.44;0.92;0.59;0.32;-2.32
62.474;-0.34;-0.44;0.92;0.69;0.06;-2.1
62.477;-0.4;-0.69;1.02;0.69;0.06;-2.1
62.48;-0.4;-0.69;1.02;0.73;-0.02;-1.83
62.487;-0.49;-0.89;0.98;0.73;-0.02;-1.83
62.49;-0.49;-0.89;0.98;0.66;0.13;-1.51
62.496;-0.48;-0.97;0.94;0.66;0.13;-1.51
62.501;-0.48;-0.97;0.94;0.48;0.42;-1.18
62.507;-0.41;-0.88;0.8;0.48;0.42;-1.18
62.511;-0.41;-0.88;0.8;0.22;0.81;-0.84
62.516;-0.3;-0.66;0.68;0.22;0.81;-0.84
62.53;-0.3;-0.66;0.68;-0.09;1.19;-0.49
62.532;-0.19;-0.41;0.56;-0.09;1.19;-0.49
62.533;-0.19;-0.41;0.56;-0.34;1.61;-0.15
62.564;-0.02;-0.2;0.42;-0.34;1.61;-0.15
62.566;-0.02;-0.2;0.42;-0.4;1.96;0.34
62.567;0.16;-0.1;0.36;-0.4;1.96;0.34
62.568;0.16;-0.1;0.36;-0.25;2.03;0.48
62.57;0.25;0.15;0.27;-0.25;2.03;0.48
62.571;0.25;0.15;0.27;-0.09;2.3;0.63
62.573;0.39;-0.06;0.0;-0.09;2.3;0.63
62.574;0.39;-0.06;0.0;-0.03;2.39;0.58
62.578;0.43;-0.06;-0.46;-0.03;2.39;0.58
62.58;0.43;-0.06;-0.46;-0.08;1.92;0.48
62.586;0.26;0.07;-0.44;-0.08;1.92;0.48
62.59;0.26;0.07;-0.44;-0.05;1.81;0.5
62.596;0.41;-0.01;-0.6;-0.05;1.81;0.5
62.6;0.41;-0.01;-0.6;-0.02;1.77;0.43
62.606;0.34;-0.04;-0.84;-0.02;1.77;0.43
62.61;0.34;-0.04;-0.84;-0.06;1.51;0.39
62.616;0.09;-0.17;-0.83;-0.06;1.51;0.39
62.632;0.09;-0.17;-0.83;-0.23;0.79;0.39
62.634;0.91;-0.07;-0.2;-0.23;0.79;0.39
62.635;0.91;-0.07;-0.2;-0.14;-0.24;0.28
62.667;1.48;0.18;0.29;-0.14;-0.24;0.28
62.669;1.48;0.18;0.29;0.31;-1.05;-0.08
62.67;2.16;0.46;0.76;0.31;-1.05;-0.08
62.671;2.16;0.46;0.76;0.75;-1.8;-0.46
62.672;2.27;0.75;0.67;0.75;-1.8;-0.46
62.673;2.27;0.75;0.67;0.81;-3.03;-0.53
62.674;1.3;0.81;0.27;0.81;-3.03;-0.53
62.676;1.3;0.81;0.27;0.8;-4.57;-0.07
62.677;0.13;0.32;0.28;0.8;-4.57;-0.07
62.68;0.13;0.32;0.28;0.71;-5.94;0.59
62.692;-2.14;-0.85;1.29;0.71;-5.94;0.59
62.694;-2.14;-0.85;1.29;0.58;-8.37;1.05
62.696;-3.01;-2.18;4.0;0.58;-8.37;1.05
62.702;-3.01;-2.18;4.0;0.05;-6.51;0.89
62.707;-1.47;-1.06;4.0;0.05;-6.51;0.89
62.711;-1.47;-1.06;4.0;-0.52;-1.82;0.81
62.717;-1.69;-0.68;4.0;-0.52;-1.82;0.81
62.743;-1.69;-0.68;4.0;-0.62;1.0;0.94
62.745;-1.01;-0.7;3.36;-0.62;1.0;0.94
62.746;-1.01;-0.7;3.36;-0.68;2.45;1.1
62.747;-1.18;-0.41;2.43;-0.68;2.45;1.1
62.748;-1.18;-0.41;2.43;-0.6;3.16;1.44
62.749;-0.66;-0.44;1.38;-0.6;3.16;1.44
62.751;-0.66;-0.44;1.38;-0.58;2.93;2.0
62.779;-0.18;-0.32;0.87;-0.58;2.93;2.0
62.781;-0.18;-0.32;0.87;-0.63;2.18;2.29
62.782;0.02;-0.16;0.45;-0.63;2.18;2.29
62.783;0.02;-0.16;0.45;-0.74;1.13;2.37
62.784;0.06;0.06;0.48;-0.74;1.13;2.37
62.785;0.06;0.06;0.48;-0.81;0.39;2.27
62.787;0.13;0.27;0.69;-0.81;0.39;2.27
62.792;0.13;0.27;0.69;-0.81;-0.03;1.96
62.796;0.07;0.4;0.9;-0.81;-0.03;1.96
62.8;0.07;0.4;0.9;-0.7;-0.17;1.62
62.806;-0.06;0.45;1.01;-0.7;-0.17;1.62
62.81;-0.06;0.45;1.01;-0.51;-0.13;1.4
62.816;-0.05;0.54;1.09;-0.51;-0.13;1.4
62.833;-0.05;0.54;1.09;-0.28;0.16;1.27
62.835;0.0;0.54;0.97;-0.28;0.16;1.27
62.838;0.0;0.54;0.97;-0.09;0.54;1.12
62.839;0.08;0.48;0.78;-0.09;0.54;1.12
62.87;0.08;0.48;0.78;0.05;0.95;0.94
62.871;0.13;0.42;0.57;0.05;0.95;0.94
62.873;0.13;0.42;0.57;0.14;1.3;0.7
62.874;0.19;0.37;0.46;0.14;1.3;0.7
62.875;0.19;0.37;0.46;0.2;1.6;0.46
62.876;0.26;0.24;0.25;0.2;1.6;0.46
62.878;0.26;0.24;0.25;0.25;1.99;0.23
62.879;0.34;0.2;0.11;0.25;1.99;0.23
62.88;0.34;0.2;0.11;0.33;2.24;0.02
62.888;0.33;0.14;-0.12;0.33;2.24;0.02
62.891;0.33;0.14;-0.12;0.44;2.28;-0.14
62.896;0.34;0.08;-0.28;0.44;2.28;-0.14
62.9;0.34;0.08;-0.28;0.46;2.09;-0.2
62.907;0.33;-0.15;-0.44;0.46;2.09;-0.2
62.911;0.33;-0.15;-0.44;0.47;1.89;-0.24
62.916;0.22;0.06;-0.44;0.47;1.89;-0.24
62.92;0.22;0.06;-0.44;0.39;1.8;-0.36
62.926;0.19;0.13;-0.58;0.39;1.8;-0.36
62.931;0.19;0.13;-0.58;0.45;1.67;-0.26
62.948;0.21;0.16;-0.75;0.45;1.67;-0.26
62.95;0.21;0.16;-0.75;0.57;1.34;-0.09
62.951;0.5;0.35;-0.38;0.57;1.34;-0.09
62.952;0.5;0.35;-0.38;0.63;0.72;-0.1
62.984;0.7;0.24;-0.16;0.63;0.72;-0.1
62.986;0.7;0.24;-0.16;0.74;0.1;-0.31
62.987;1.19;-0.05;-0.04;0.74;0.1;-0.31
62.988;1.19;-0.05;-0.04;0.5;-0.41;-0.28
62.989;1.86;-0.34;0.31;0.5;-0.41;-0.28
62.99;1.86;-0.34;0.31;-0.17;-1.14;-0.01
62.991;1.81;-0.7;0.19;-0.17;-1.14;-0.01
62.992;1.81;-0.7;0.19;-0.85;-2.25;-0.16
63.001;1.81;-0.7;0.19;-1.79;-3.95;-0.79
63.006;-0.43;-0.97;1.79;-1.79;-3.95;-0.79
63.011;-0.43;-0.97;1.79;-2.26;-5.16;-1.13
63.016;-3.32;0.35;3.85;-2.26;-5.16;-1.13
63.032;-3.32;0.35;3.85;-1.33;-6.34;-0.68
63.034;-2.3;1.21;4.0;-1.33;-6.34;-0.68
63.035;-2.3;1.21;4.0;-0.41;-5.4;-0.44
63.066;-1.51;0.67;4.0;-0.41;-5.4;-0.44
63.071;-1.51;0.67;4.0;0.16;-2.58;-0.34
63.073;-1.28;0.5;3.4;0.16;-2.58;-0.34
63.074;-1.28;0.5;3.4;0.81;-0.29;-0.17
63.076;-0.62;0.46;2.13;0.81;-0.29;-0.17
63.077;-0.62;0.46;2.13;0.97;0.63;-0.16
63.078;-0.25;0.65;1.7;0.97;0.63;-0.16
63.078;-0.25;0.65;1.7;0.93;1.26;-0.46
63.079;-0.15;0.59;1.04;0.93;1.26;-0.46
63.08;-0.15;0.59;1.04;0.82;1.79;-1.15
63.086;0.06;0.48;0.91;0.82;1.79;-1.15
63.091;0.06;0.48;0.91;0.61;1.56;-1.69
63.096;0.0;0.37;0.74;0.61;1.56;-1.69
63.105;0.0;0.37;0.74;0.45;1.31;-2.13
63.107;-0.09;0.28;0.75;0.45;1.31;-2.13
63.11;-0.09;0.28;0.75;0.51;0.8;-2.29
63.116;-0.22;0.1;0.78;0.51;0.8;-2.29
63.122;-0.22;0.1;0.78;0.67;0.3;-2.29
63.127;-0.28;-0.14;0.81;0.67;0.3;-2.29
63.13;-0.28;-0.14;0.81;0.77;0.06;-2.24
63.147;-0.32;-0.35;0.86;0.77;0.06;-2.24
63.148;-0.32;-0.35;0.86;0.76;0.01;-2.11
63.149;-0.3;-0.59;0.86;0.76;0.01;-2.11
63.151;-0.3;-0.59;0.86;0.62;0.15;-1.9
63.183;-0.31;-0.8;0.75;0.62;0.15;-1.9
63.185;-0.31;-0.8;0.75;0.33;0.37;-1.62
63.187;-0.28;-0.92;0.72;0.33;0.37;-1.62
63.188;-0.28;-0.92;0.72;-0.04;0.59;-1.24
63.191;-0.25;-0.9;0.6;-0.04;0.59;-1.24
63.192;-0.25;-0.9;0.6;-0.39;0.96;-0.88
63.193;-0.22;-0.78;0.55;-0.39;0.96;-0.88
63.194;-0.22;-0.78;0.55;-0.73;1.84;-0.14
63.196;-0.15;-0.53;0.37;-0.73;1.84;-0.14
63.201;-0.15;-0.53;0.37;-0.68;2.02;0.27
63.211;0.05;-0.31;0.34;-0.68;2.02;0.27
63.212;0.05;-0.31;0.34;-0.49;2.05;0.55
63.218;0.2;-0.14;0.25;-0.49;2.05;0.55
63.221;0.2;-0.14;0.25;-0.38;2.26;0.65
63.241;0.28;0.17;0.09;-0.38;2.26;0.65
63.243;0.28;0.17;0.09;-0.23;2.43;0.69
63.244;0.35;0.0;-0.21;-0.23;2.43;0.69
63.245;0.35;0.0;-0.21;-0.12;2.26;0.57
63.247;0.25;0.06;-0.45;-0.12;2.26;0.57
63.276;0.25;0.06;-0.45;-0.07;1.88;0.43
63.278;0.33;-0.06;-0.64;-0.07;1.88;0.43
63.279;0.33;-0.06;-0.64;-0.13;1.51;0.32
63.279;0.24;-0.03;-0.69;-0.13;1.51;0.32
63.28;0.24;-0.03;-0.69;-0.16;1.29;0.3
63.281;0.25;-0.05;-0.76;-0.16;1.29;0.3
63.282;0.25;-0.05;-0.76;-0.36;1.04;0.23
63.287;0.63;-0.05;-0.16;-0.36;1.04;0.23
63.29;0.63;-0.05;-0.16;-0.43;0.29;0.07
63.296;1.24;0.17;0.15;-0.43;0.29;0.07
63.302;1.24;0.17;0.15;0.0;-0.63;-0.16
63.307;1.78;0.48;0.52;0.0;-0.63;-0.16
63.31;1.78;0.48;0.52;0.44;-1.42;-0.44
63.316;2.17;0.69;0.5;0.44;-1.42;-0.44
63.32;2.17;0.69;0.5;0.47;-2.92;-0.53
63.326;1.92;0.81;0.32;0.47;-2.92;-0.53
63.33;1.92;0.81;0.32;0.43;-4.85;-0.21
63.348;0.55;0.54;0.22;0.43;-4.85;-0.21
63.35;0.55;0.54;0.22;0.37;-5.27;0.3
63.352;-0.92;-0.36;0.58;0.37;-5.27;0.3
63.352;-0.92;-0.36;0.58;0.69;-8.51;0.98
63.383;-3.73;-2.36;3.53;0.69;-8.51;0.98
63.387;-3.73;-2.36;3.53;0.19;-8.58;0.74
63.388;-1.29;-1.18;4.0;0.19;-8.58;0.74
63.389;-1.29;-1.18;4.0;-0.7;-3.27;0.42
63.391;-1.45;-0.97;4.0;-0.7;-3.27;0.42
63.392;-1.45;-0.97;4.0;-0.83;0.38;0.69
63.393;-1.84;-0.57;3.81;-0.83;0.38;0.69
63.394;-1.84;-0.57;3.81;-0.8;2.49;0.94
63.397;-0.94;-0.48;2.44;-0.8;2.49;0.94
63.402;-0.94;-0.48;2.44;-0.58;3.38;1.31
63.406;-0.71;-0.54;1.45;-0.58;3.38;1.31
63.411;-0.71;-0.54;1.45;-0.49;3.43;1.9
63.416;-0.34;-0.5;0.92;-0.49;3.43;1.9
63.42;-0.34;-0.5;0.92;-0.38;2.68;2.38
63.426;-0.03;-0.19;0.35;-0.38;2.68;2.38
63.43;-0.03;-0.19;0.35;-0.4;1.59;2.42
63.446;-0.01;0.03;0.38;-0.4;1.59;2.42
63.448;-0.01;0.03;0.38;-0.51;0.78;2.25
63.449;0.06;0.25;0.42;-0.51;0.78;2.25
63.451;0.06;0.25;0.42;-0.68;0.21;1.92
63.482;0.08;0.34;0.98;-0.68;0.21;1.92
63.484;0.08;0.34;0.98;-0.67;-0.06;1.63
63.485;0.0;0.63;1.1;-0.67;-0.06;1.63
63.486;0.0;0.63;1.1;-0.43;-0.08;1.45
63.488;0.09;0.79;1.1;-0.43;-0.08;1.45
63.489;0.09;0.79;1.1;-0.11;0.08;1.29
63.491;0.16;0.81;0.97;-0.11;0.08;1.29
63.492;0.16;0.81;0.97;0.2;0.4;1.06
63.496;0.17;0.83;0.78;0.2;0.4;1.06
63.502;0.17;0.83;0.78;0.39;0.82;0.79
63.506;0.13;0.65;0.49;0.39;0.82;0.79
63.51;0.13;0.65;0.49;0.46;1.26;0.5
63.516;0.21;0.5;0.4;0.46;1.26;0.5
63.522;0.21;0.5;0.4;0.49;1.63;0.24
63.526;0.15;0.29;0.13;0.49;1.63;0.24
63.531;0.15;0.29;0.13;0.54;2.04;-0.01
63.536;0.29;-0.03;-0.09;0.54;2.04;-0.01
63.54;0.29;-0.03;-0.09;0.56;2.09;-0.21
63.546;0.32;-0.09;-0.17;0.56;2.09;-0.21
63.561;0.32;-0.09;-0.17;0.44;2.03;-0.46
63.563;0.2;0.06;-0.24;0.44;2.03;-0.46
63.564;0.2;0.06;-0.24;0.31;1.93;-0.54
63.566;0.31;0.0;-0.39;0.31;1.93;-0.54
63.598;0.31;0.0;-0.39;0.39;2.03;-0.39
